====================================================================================================
CARE MANAGEMENT BCM - RAW DUMP FOR MANUAL JSON CONSTRUCTION
====================================================================================================

Column thresholds: Q (0-155), L1 (155-261), L2 (261-371), L3 (371-487), L4 (487-597), L5 (597-800)


================================================================================
PAGE 1
================================================================================
[Q  ] x=  72.0 y=  44.4 | Part I Part 1 - Business Architecture
[L5 ] x= 617.5 y= 451.9 | Nationwide Health
[L5 ] x= 617.5 y= 463.4 | Information Network
[L5 ] x= 617.5 y= 474.8 | (NwHIN).
[Q  ] x=  77.4 y= 498.7 | Does the State
[Q  ] x=  77.4 y= 510.2 | Medicaid Agency
[L1 ] x= 185.4 y= 498.8 | SMA focuses on
[L1 ] x= 185.4 y= 510.3 | meeting compliance
[L2 ] x= 293.3 y= 498.8 | SMA applies a mix of
[L2 ] x= 293.3 y= 510.3 | HIPAA and state-
[L3 ] x= 401.5 y= 498.8 | SMA adopts MITA
[L3 ] x= 401.5 y= 510.3 | Framework, industry
[L4 ] x= 509.4 y= 498.8 | SMA adopts MITA
[L4 ] x= 509.4 y= 510.3 | Framework, industry
[L5 ] x= 617.5 y= 498.8 | SMA adopts MITA
[L5 ] x= 617.5 y= 510.3 | Framework, industry

================================================================================
PAGE 2
================================================================================
[Q  ] x=  72.0 y=  44.4 | Part I Part 1 - Business Architecture
[L4 ] x= 516.3 y=  44.4 | Appendix D - Business Capability Matrix
[L5 ] x= 675.9 y=  59.1 | Details
[L5 ] x= 612.8 y= 524.4 | Part I, Appendix D - Page 42
[L5 ] x= 679.5 y= 533.5 | May 2014
[L5 ] x= 674.3 y= 542.8 | Version 3.0
[Q  ] x=  77.4 y= 122.9 | CM – Case Management
[L2 ] x= 356.9 y= 147.9 | Establish Case
[Q  ] x=  77.4 y= 173.3 | Capability
[Q  ] x=  77.4 y= 185.9 | Question
[L1 ] x= 185.4 y= 173.3 | Level 1
[L2 ] x= 293.3 y= 173.3 | Level 2
[L3 ] x= 401.5 y= 173.3 | Level 3
[L4 ] x= 509.4 y= 173.3 | Level 4
[L5 ] x= 617.5 y= 173.3 | Level 5
[Q  ] x=  77.4 y= 205.0 | use standards in the
[Q  ] x=  77.4 y= 216.5 | process?
[L1 ] x= 185.4 y= 205.1 | thresholds for state
[L1 ] x= 185.4 y= 216.6 | and federal
[L1 ] x= 185.4 y= 228.2 | regulations using
[L1 ] x= 185.4 y= 239.6 | state-specific
[L1 ] x= 185.4 y= 251.1 | standards.
[L2 ] x= 293.3 y= 205.1 | specific standards.
[L3 ] x= 401.5 y= 205.1 | standards, and other
[L3 ] x= 401.5 y= 216.6 | nationally recognized
[L3 ] x= 401.5 y= 228.2 | standards for state
[L3 ] x= 401.5 y= 239.6 | Health Information
[L3 ] x= 401.5 y= 251.1 | Exchange (HIE).
[L4 ] x= 509.4 y= 205.1 | standards, and other
[L4 ] x= 509.4 y= 216.6 | nationally recognized
[L4 ] x= 509.4 y= 228.2 | standards for clinical
[L4 ] x= 509.4 y= 239.6 | and interstate
[L4 ] x= 509.4 y= 251.1 | information exchange
[L4 ] x= 509.4 y= 262.6 | of information to a
[L4 ] x= 509.4 y= 274.1 | regional Health
[L4 ] x= 509.4 y= 285.6 | Information Exchange
[L4 ] x= 509.4 y= 297.2 | (HIE).
[L5 ] x= 617.5 y= 205.1 | standards, and other
[L5 ] x= 617.5 y= 216.6 | nationally recognized
[L5 ] x= 617.5 y= 228.2 | standards for national
[L5 ] x= 617.5 y= 239.6 | exchange of
[L5 ] x= 617.5 y= 251.1 | information via the
[L5 ] x= 617.5 y= 262.6 | NwHIN.
[Q  ] x=  77.4 y= 321.1 | How does the State
[Q  ] x=  77.4 y= 332.5 | Medicaid Agency
[Q  ] x=  77.4 y= 344.0 | collaborate with
[Q  ] x=  77.4 y= 355.5 | other agencies or
[Q  ] x=  77.4 y= 367.0 | entities in
[Q  ] x=  77.4 y= 378.5 | performing the
[Q  ] x=  77.4 y= 390.1 | process?
[L1 ] x= 185.4 y= 321.2 | Very little
[L1 ] x= 185.4 y= 332.6 | collaboration occurs
[L1 ] x= 185.4 y= 344.1 | with other agencies
[L1 ] x= 185.4 y= 355.6 | to standardize
[L1 ] x= 185.4 y= 367.1 | information exchange
[L1 ] x= 185.4 y= 378.7 | or business tasks.
[L1 ] x= 185.4 y= 390.2 | The process consists
[L1 ] x= 185.4 y= 401.6 | primarily of manual
[L1 ] x= 185.4 y= 413.1 | processes (e.g.
[L1 ] x= 185.4 y= 424.6 | telephone contacts,
[L1 ] x= 185.4 y= 436.1 | facsimile, letters) to
[L1 ] x= 185.4 y= 447.7 | gather and share
[L1 ] x= 185.4 y= 459.1 | information between
[L1 ] x= 185.4 y= 470.6 | social service
[L1 ] x= 185.4 y= 482.1 | agencies, physician
[L1 ] x= 185.4 y= 493.6 | offices and other
[L1 ] x= 185.4 y= 505.2 | provider types to
[L2 ] x= 293.3 y= 321.2 | SMA collaborates
[L2 ] x= 293.3 y= 332.6 | with other agencies
[L2 ] x= 293.3 y= 344.1 | and entities to adopt
[L2 ] x= 293.3 y= 355.6 | HIPAA standards and
[L2 ] x= 293.3 y= 367.1 | Electronic Data
[L2 ] x= 293.3 y= 378.7 | Interchange (EDI)
[L2 ] x= 293.3 y= 390.2 | transactions. Permits
[L2 ] x= 293.3 y= 401.6 | authorized users to
[L2 ] x= 293.3 y= 413.1 | access other
[L2 ] x= 293.3 y= 424.6 | information bases
[L2 ] x= 293.3 y= 436.1 | and retrieve pertinent
[L2 ] x= 293.3 y= 447.7 | information about the
[L2 ] x= 293.3 y= 459.1 | member (i.e.
[L2 ] x= 293.3 y= 470.6 | eligibility, claims
[L2 ] x= 293.3 y= 482.1 | history) improving
[L2 ] x= 293.3 y= 493.6 | over Level 1.
[L3 ] x= 401.5 y= 321.2 | SMA collaborates
[L3 ] x= 401.5 y= 332.6 | with other intrastate
[L3 ] x= 401.5 y= 344.1 | agencies, and entities
[L3 ] x= 401.5 y= 355.6 | and the Regional
[L3 ] x= 401.5 y= 367.1 | Health Information
[L3 ] x= 401.5 y= 378.7 | Organization (RHIO)
[L3 ] x= 401.5 y= 390.2 | to adopt national
[L3 ] x= 401.5 y= 401.6 | standards, and to
[L3 ] x= 401.5 y= 413.1 | develop and share
[L3 ] x= 401.5 y= 424.6 | reusable business
[L3 ] x= 401.5 y= 436.1 | services.
[L4 ] x= 509.4 y= 321.2 | SMA collaborates
[L4 ] x= 509.4 y= 332.6 | with other regional
[L4 ] x= 509.4 y= 344.1 | agencies, and
[L4 ] x= 509.4 y= 355.6 | entities, and the
[L4 ] x= 509.4 y= 367.1 | RHIO to adopt
[L4 ] x= 509.4 y= 378.7 | national standards,
[L4 ] x= 509.4 y= 390.2 | and to develop and
[L4 ] x= 509.4 y= 401.6 | share reusable
[L4 ] x= 509.4 y= 413.1 | processes including
[L4 ] x= 509.4 y= 424.6 | clinical information
[L4 ] x= 509.4 y= 436.1 | shared via a regional
[L4 ] x= 509.4 y= 447.7 | Health Information
[L4 ] x= 509.4 y= 459.1 | Exchange (HIE).
[L5 ] x= 617.5 y= 321.2 | SMA collaborates
[L5 ] x= 617.5 y= 332.6 | with national
[L5 ] x= 617.5 y= 344.1 | agencies, and
[L5 ] x= 617.5 y= 355.6 | entities, and the
[L5 ] x= 617.5 y= 367.1 | RHIO for national
[L5 ] x= 617.5 y= 378.7 | (and international)
[L5 ] x= 617.5 y= 390.2 | interoperability
[L5 ] x= 617.5 y= 401.6 | improvements that
[L5 ] x= 617.5 y= 413.1 | maximize automation
[L5 ] x= 617.5 y= 424.6 | of routine operations
[L5 ] x= 617.5 y= 436.1 | shared across the
[L5 ] x= 617.5 y= 447.7 | NwHIN.

================================================================================
PAGE 3
================================================================================
[Q  ] x=  72.0 y=  44.4 | Part I Part 1 - Business Architecture
[L4 ] x= 516.3 y=  44.4 | Appendix D - Business Capability Matrix
[L5 ] x= 675.9 y=  59.1 | Details
[L5 ] x= 612.8 y= 524.4 | Part I, Appendix D - Page 43
[L5 ] x= 679.5 y= 533.5 | May 2014
[L5 ] x= 674.3 y= 542.8 | Version 3.0
[Q  ] x=  77.4 y= 122.9 | CM – Case Management
[L2 ] x= 356.9 y= 147.9 | Establish Case
[Q  ] x=  77.4 y= 173.3 | Capability
[Q  ] x=  77.4 y= 185.9 | Question
[L1 ] x= 185.4 y= 173.3 | Level 1
[L2 ] x= 293.3 y= 173.3 | Level 2
[L3 ] x= 401.5 y= 173.3 | Level 3
[L4 ] x= 509.4 y= 173.3 | Level 4
[L5 ] x= 617.5 y= 173.3 | Level 5
[L1 ] x= 185.4 y= 205.1 | establish cases.
[Q  ] x=  77.4 y= 229.0 | Business Capability Quality: Timeliness of Process
[Q  ] x=  77.4 y= 253.0 | How timely is this
[Q  ] x=  77.4 y= 264.5 | end-to-end
[Q  ] x=  77.4 y= 276.0 | process?
[L1 ] x= 185.4 y= 253.1 | Process meets
[L1 ] x= 185.4 y= 264.6 | threshold or
[L1 ] x= 185.4 y= 276.2 | mandated
[L1 ] x= 185.4 y= 287.6 | requirements for
[L1 ] x= 185.4 y= 299.1 | timeliness (i.e., the
[L1 ] x= 185.4 y= 310.6 | process achieves
[L1 ] x= 185.4 y= 322.1 | results within the time
[L1 ] x= 185.4 y= 333.7 | specified by law or
[L1 ] x= 185.4 y= 345.2 | regulation).
[L2 ] x= 293.3 y= 253.1 | Process timeliness
[L2 ] x= 293.3 y= 264.6 | improves through use
[L2 ] x= 293.3 y= 276.2 | of automation.
[L2 ] x= 293.3 y= 287.6 | Timeliness exceeds
[L2 ] x= 293.3 y= 299.1 | legal requirements.
[L3 ] x= 401.5 y= 253.1 | Timeliness improves
[L3 ] x= 401.5 y= 264.6 | via state and federal
[L3 ] x= 401.5 y= 276.2 | collaboration, use of
[L3 ] x= 401.5 y= 287.6 | information sharing,
[L3 ] x= 401.5 y= 299.1 | standards, and
[L3 ] x= 401.5 y= 310.6 | regional information
[L3 ] x= 401.5 y= 322.1 | exchange hubs.
[L3 ] x= 401.5 y= 333.7 | Timeliness exceeds
[L3 ] x= 401.5 y= 345.2 | Level 2. Process
[L3 ] x= 401.5 y= 356.6 | completes, on the
[L3 ] x= 401.5 y= 368.1 | average, within seven
[L3 ] x= 401.5 y= 379.6 | (7) business days.
[L4 ] x= 509.4 y= 253.1 | Information is
[L4 ] x= 509.4 y= 264.6 | available in near real
[L4 ] x= 509.4 y= 276.2 | time. Processes that
[L4 ] x= 509.4 y= 287.6 | use clinical
[L4 ] x= 509.4 y= 299.1 | information result in
[L4 ] x= 509.4 y= 310.6 | immediate action,
[L4 ] x= 509.4 y= 322.1 | response, and
[L4 ] x= 509.4 y= 333.7 | results. SMA has
[L4 ] x= 509.4 y= 345.2 | regional Health
[L4 ] x= 509.4 y= 356.6 | Information Exchange
[L4 ] x= 509.4 y= 368.1 | (HIE) interoperability,
[L4 ] x= 509.4 y= 379.6 | which further
[L4 ] x= 509.4 y= 391.1 | improves timeliness
[L4 ] x= 509.4 y= 402.7 | over Level 3.
[L5 ] x= 617.5 y= 253.1 | Information is
[L5 ] x= 617.5 y= 264.6 | available in real time.
[L5 ] x= 617.5 y= 276.2 | Processes improve
[L5 ] x= 617.5 y= 287.6 | further through
[L5 ] x= 617.5 y= 299.1 | connectivity with
[L5 ] x= 617.5 y= 310.6 | other States and with
[L5 ] x= 617.5 y= 322.1 | federal agencies via
[L5 ] x= 617.5 y= 333.7 | NwHIN. Most
[L5 ] x= 617.5 y= 345.2 | processes execute at
[L5 ] x= 617.5 y= 356.6 | the point of service.
[L5 ] x= 617.5 y= 368.1 | Results are almost
[L5 ] x= 617.5 y= 379.6 | immediate.
[Q  ] x=  77.4 y= 426.5 | Business Capability Quality: Data Access and Accuracy
[Q  ] x=  77.4 y= 450.6 | How accurate is the
[Q  ] x=  77.4 y= 462.1 | information in the
[Q  ] x=  77.4 y= 473.5 | process?
[L1 ] x= 185.4 y= 450.7 | Use of direct data
[L1 ] x= 185.4 y= 462.2 | entry for information
[L1 ] x= 185.4 y= 473.6 | collection is manually
[L1 ] x= 185.4 y= 485.1 | intensive and
[L1 ] x= 185.4 y= 496.6 | susceptible to
[L1 ] x= 185.4 y= 508.2 | inconsistent or
[L2 ] x= 293.3 y= 450.7 | HIPAA standard
[L2 ] x= 293.3 y= 462.2 | transactions improve
[L2 ] x= 293.3 y= 473.6 | accuracy of
[L2 ] x= 293.3 y= 485.1 | information but the
[L2 ] x= 293.3 y= 496.6 | decision-making
[L2 ] x= 293.3 y= 508.2 | process may be
[L3 ] x= 401.5 y= 450.7 | Automation of
[L3 ] x= 401.5 y= 462.2 | information collection
[L3 ] x= 401.5 y= 473.6 | increases the
[L3 ] x= 401.5 y= 485.1 | reliability of a state
[L3 ] x= 401.5 y= 496.6 | Health Information
[L3 ] x= 401.5 y= 508.2 | Exchange (HIE)’s
[L4 ] x= 509.4 y= 450.7 | Automation of
[L4 ] x= 509.4 y= 462.2 | information collection
[L4 ] x= 509.4 y= 473.6 | increases the
[L4 ] x= 509.4 y= 485.1 | reliability of the
[L4 ] x= 509.4 y= 496.6 | regional SMA internal
[L4 ] x= 509.4 y= 508.2 | and external sources
[L5 ] x= 617.5 y= 450.7 | SMA adopts MITA
[L5 ] x= 617.5 y= 462.2 | Framework for
[L5 ] x= 617.5 y= 473.6 | national information
[L5 ] x= 617.5 y= 485.1 | exchange. Decision-
[L5 ] x= 617.5 y= 496.6 | making is automatic
[L5 ] x= 617.5 y= 508.2 | using national

================================================================================
PAGE 4
================================================================================
[Q  ] x=  72.0 y=  44.4 | Part I Part 1 - Business Architecture
[L4 ] x= 516.3 y=  44.4 | Appendix D - Business Capability Matrix
[L5 ] x= 675.9 y=  59.1 | Details
[L5 ] x= 612.8 y= 524.4 | Part I, Appendix D - Page 44
[L5 ] x= 679.5 y= 533.5 | May 2014
[L5 ] x= 674.3 y= 542.8 | Version 3.0
[Q  ] x=  77.4 y= 122.9 | CM – Case Management
[L2 ] x= 356.9 y= 147.9 | Establish Case
[Q  ] x=  77.4 y= 173.3 | Capability
[Q  ] x=  77.4 y= 185.9 | Question
[L1 ] x= 185.4 y= 173.3 | Level 1
[L2 ] x= 293.3 y= 173.3 | Level 2
[L3 ] x= 401.5 y= 173.3 | Level 3
[L4 ] x= 509.4 y= 173.3 | Level 4
[L5 ] x= 617.5 y= 173.3 | Level 5
[L1 ] x= 185.4 y= 205.1 | incorrect information.
[L1 ] x= 185.4 y= 216.6 | Stakeholders are
[L1 ] x= 185.4 y= 228.2 | unable to rely on
[L1 ] x= 185.4 y= 239.6 | information for
[L1 ] x= 185.4 y= 251.1 | decision-making.
[L2 ] x= 293.3 y= 205.1 | erroneous or
[L2 ] x= 293.3 y= 216.6 | misleading. Accuracy
[L2 ] x= 293.3 y= 228.2 | is higher than at
[L2 ] x= 293.3 y= 239.6 | Level 1.
[L3 ] x= 401.5 y= 205.1 | internal information.
[L3 ] x= 401.5 y= 216.6 | External sources of
[L3 ] x= 401.5 y= 228.2 | information use MITA
[L3 ] x= 401.5 y= 239.6 | Framework for
[L3 ] x= 401.5 y= 251.1 | information
[L3 ] x= 401.5 y= 262.6 | exchange. Decision-
[L3 ] x= 401.5 y= 274.1 | making is automatic
[L3 ] x= 401.5 y= 285.6 | using standardized
[L3 ] x= 401.5 y= 297.2 | business rules
[L3 ] x= 401.5 y= 308.6 | definitions. Accuracy
[L3 ] x= 401.5 y= 320.1 | is 99% or higher.
[L4 ] x= 509.4 y= 205.1 | of information. SMA
[L4 ] x= 509.4 y= 216.6 | adopts MITA
[L4 ] x= 509.4 y= 228.2 | Framework for
[L4 ] x= 509.4 y= 239.6 | information exchange
[L4 ] x= 509.4 y= 251.1 | by regional Health
[L4 ] x= 509.4 y= 262.6 | Information
[L4 ] x= 509.4 y= 274.1 | Exchanges (HIE).
[L4 ] x= 509.4 y= 285.6 | Decision-making is
[L4 ] x= 509.4 y= 297.2 | automatic using
[L4 ] x= 509.4 y= 308.6 | regional standardized
[L4 ] x= 509.4 y= 320.1 | business rules
[L4 ] x= 509.4 y= 331.6 | definitions. Accuracy
[L4 ] x= 509.4 y= 343.1 | rating is at 99% or
[L4 ] x= 509.4 y= 354.7 | higher.
[L5 ] x= 617.5 y= 205.1 | standardized
[L5 ] x= 617.5 y= 216.6 | business rules
[L5 ] x= 617.5 y= 228.2 | definitions. Accuracy
[L5 ] x= 617.5 y= 239.6 | rating is at 99% or
[L5 ] x= 617.5 y= 251.1 | higher.
[Q  ] x=  77.4 y= 378.5 | How accessible is
[Q  ] x=  77.4 y= 390.1 | the information in
[Q  ] x=  77.4 y= 401.5 | the process?
[L1 ] x= 185.4 y= 378.7 | SMA stores
[L1 ] x= 185.4 y= 390.2 | information in
[L1 ] x= 185.4 y= 401.6 | disparate systems
[L1 ] x= 185.4 y= 413.1 | including paper
[L1 ] x= 185.4 y= 424.6 | storage and obtains
[L1 ] x= 185.4 y= 436.1 | information manually.
[L2 ] x= 293.3 y= 378.7 | SMA stores
[L2 ] x= 293.3 y= 390.2 | information in
[L2 ] x= 293.3 y= 401.6 | disparate systems,
[L2 ] x= 293.3 y= 413.1 | but automation and
[L2 ] x= 293.3 y= 424.6 | HIPAA standards
[L2 ] x= 293.3 y= 436.1 | increase accessibility
[L2 ] x= 293.3 y= 447.7 | over Level 1
[L2 ] x= 293.3 y= 459.1 | information
[L3 ] x= 401.5 y= 378.7 | SMA obtains
[L3 ] x= 401.5 y= 390.2 | information easily
[L3 ] x= 401.5 y= 401.6 | and exchanges with
[L3 ] x= 401.5 y= 413.1 | intrastate agencies
[L3 ] x= 401.5 y= 424.6 | and entities from a
[L3 ] x= 401.5 y= 436.1 | Health Information
[L3 ] x= 401.5 y= 447.7 | Exchange (HIE)
[L3 ] x= 401.5 y= 459.1 | based on MITA
[L3 ] x= 401.5 y= 470.6 | Framework.
[L3 ] x= 401.5 y= 482.1 | Accessibility
[L3 ] x= 401.5 y= 493.6 | information takes no
[L3 ] x= 401.5 y= 505.2 | more than three (3)
[L4 ] x= 509.4 y= 378.7 | SMA obtains
[L4 ] x= 509.4 y= 390.2 | information easily and
[L4 ] x= 509.4 y= 401.6 | exchanges with
[L4 ] x= 509.4 y= 413.1 | regional agencies
[L4 ] x= 509.4 y= 424.6 | from an interstate
[L4 ] x= 509.4 y= 436.1 | regional Health
[L4 ] x= 509.4 y= 447.7 | Information Exchange
[L4 ] x= 509.4 y= 459.1 | (HIE) and entities.
[L4 ] x= 509.4 y= 470.6 | Accessibility takes no
[L4 ] x= 509.4 y= 482.1 | more than three (3)
[L4 ] x= 509.4 y= 493.6 | seconds.
[L5 ] x= 617.5 y= 378.7 | SMA obtains
[L5 ] x= 617.5 y= 390.2 | information easily
[L5 ] x= 617.5 y= 401.6 | and exchanges with
[L5 ] x= 617.5 y= 413.1 | national agencies.
[L5 ] x= 617.5 y= 424.6 | Accessibility takes no
[L5 ] x= 617.5 y= 436.1 | more than three (3)
[L5 ] x= 617.5 y= 447.7 | seconds.

================================================================================
PAGE 5
================================================================================
[Q  ] x=  72.0 y=  44.4 | Part I Part 1 - Business Architecture
[L4 ] x= 516.3 y=  44.4 | Appendix D - Business Capability Matrix
[L5 ] x= 675.9 y=  59.1 | Details
[L5 ] x= 612.8 y= 524.4 | Part I, Appendix D - Page 45
[L5 ] x= 679.5 y= 533.5 | May 2014
[L5 ] x= 674.3 y= 542.8 | Version 3.0
[Q  ] x=  77.4 y= 122.9 | CM – Case Management
[L2 ] x= 356.9 y= 147.9 | Establish Case
[Q  ] x=  77.4 y= 173.3 | Capability
[Q  ] x=  77.4 y= 185.9 | Question
[L1 ] x= 185.4 y= 173.3 | Level 1
[L2 ] x= 293.3 y= 173.3 | Level 2
[L3 ] x= 401.5 y= 173.3 | Level 3
[L4 ] x= 509.4 y= 173.3 | Level 4
[L5 ] x= 617.5 y= 173.3 | Level 5
[L3 ] x= 401.5 y= 205.1 | seconds.
[Q  ] x=  77.4 y= 229.0 | Business Capability Quality: Cost Effectiveness
[Q  ] x=  77.4 y= 253.0 | What is the cost to
[Q  ] x=  77.4 y= 264.5 | perform the process
[Q  ] x=  77.4 y= 276.0 | compared to the
[Q  ] x=  77.4 y= 287.4 | benefits of the
[Q  ] x=  77.4 y= 299.0 | results?
[L1 ] x= 185.4 y= 253.1 | High relative cost due
[L1 ] x= 185.4 y= 264.6 | to low number of
[L1 ] x= 185.4 y= 276.2 | automatic,
[L1 ] x= 185.4 y= 287.6 | standardized tasks.
[L2 ] x= 293.3 y= 253.1 | Automation improves
[L2 ] x= 293.3 y= 264.6 | process and allows
[L2 ] x= 293.3 y= 276.2 | focus on exception
[L2 ] x= 293.3 y= 287.6 | resolution, improving
[L2 ] x= 293.3 y= 299.1 | cost effectiveness
[L2 ] x= 293.3 y= 310.6 | ratio over Level 1.
[L3 ] x= 401.5 y= 253.1 | SMA adopts MITA
[L3 ] x= 401.5 y= 264.6 | Framework, industry
[L3 ] x= 401.5 y= 276.2 | standards, and other
[L3 ] x= 401.5 y= 287.6 | nationally recognized
[L3 ] x= 401.5 y= 299.1 | standards for state
[L3 ] x= 401.5 y= 310.6 | Health Information
[L3 ] x= 401.5 y= 322.1 | Exchange (HIE)
[L3 ] x= 401.5 y= 333.7 | further improving cost
[L3 ] x= 401.5 y= 345.2 | effectiveness ratio
[L3 ] x= 401.5 y= 356.6 | over Level 2.
[L4 ] x= 509.4 y= 253.1 | SMA adopts MITA
[L4 ] x= 509.4 y= 264.6 | Framework, industry
[L4 ] x= 509.4 y= 276.2 | standards, and other
[L4 ] x= 509.4 y= 287.6 | nationally recognized
[L4 ] x= 509.4 y= 299.1 | standards for
[L4 ] x= 509.4 y= 310.6 | interstate and
[L4 ] x= 509.4 y= 322.1 | regional Health
[L4 ] x= 509.4 y= 333.7 | Information Exchange
[L4 ] x= 509.4 y= 345.2 | (HIE) exchange
[L4 ] x= 509.4 y= 356.6 | improving cost
[L4 ] x= 509.4 y= 368.1 | effectiveness ratio
[L4 ] x= 509.4 y= 379.6 | over Level 3.
[L5 ] x= 617.5 y= 253.1 | SMA adopts MITA
[L5 ] x= 617.5 y= 264.6 | Framework, industry
[L5 ] x= 617.5 y= 276.2 | standards, and other
[L5 ] x= 617.5 y= 287.6 | nationally recognized
[L5 ] x= 617.5 y= 299.1 | standards for national
[L5 ] x= 617.5 y= 310.6 | exchange of
[L5 ] x= 617.5 y= 322.1 | information via the
[L5 ] x= 617.5 y= 333.7 | NwHIN improving
[L5 ] x= 617.5 y= 345.2 | cost effectiveness
[L5 ] x= 617.5 y= 356.6 | ratio over level 4.
[Q  ] x=  77.4 y= 403.5 | Business Capability Quality: Effort to Perform; Efficiency
[Q  ] x=  77.4 y= 427.5 | How efficient is the
[Q  ] x=  77.4 y= 439.0 | process?
[L1 ] x= 185.4 y= 427.6 | Process is labor
[L1 ] x= 185.4 y= 439.1 | intensive. There is
[L1 ] x= 185.4 y= 450.7 | wasted effort or
[L1 ] x= 185.4 y= 462.2 | expense to
[L1 ] x= 185.4 y= 473.6 | accomplish tasks.
[L1 ] x= 185.4 y= 485.1 | Process meets
[L1 ] x= 185.4 y= 496.6 | minimum state
[L1 ] x= 185.4 y= 508.2 | process guidelines
[L2 ] x= 293.3 y= 427.6 | Automation and state
[L2 ] x= 293.3 y= 439.1 | standards increase
[L2 ] x= 293.3 y= 450.7 | productivity.
[L2 ] x= 293.3 y= 462.2 | Efficiency is higher
[L2 ] x= 293.3 y= 473.6 | than Level 1.
[L3 ] x= 401.5 y= 427.6 | SMA adopts MITA
[L3 ] x= 401.5 y= 439.1 | Framework, industry
[L3 ] x= 401.5 y= 450.7 | standards and
